,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1104,ed9186814d444c7012d8a7eb01c9f557d05e9968,Fix #41: Do not jump to 0 % or 100 % when changing direction of transition,Mattias Andrée,2014-03-13 02:20:13,26,55,1,c2f2e9e65c2cd50fb33ae06da80f93e22af5f2b3,src/redshift.c,26,55,81
1105,5b62faeadadc7d771a7adac536e66303870e242c,HACKING: Add notes on coding style and making pull requests,Jon Lund Steffensen,2014-05-04 22:58:52,58,0,1,20ccb3187ee97645cd6a6d9ab498c723a7760110,HACKING.md,58,0,58
1106,c1d689c01ab8abe2aca849e90aaec869921da6f0,HACKING: Add list of dependencies for GUI,Jon Lund Steffensen,2014-05-04 20:39:03,5,2,1,3fc9016c478a934faa5cb65afacd74152b719d6a,HACKING.md,5,2,7
1107,a570509525e1e5e27a1caa1d30ac47352de8416e,Change project page in README to Github page,Jon Lund Steffensen,2014-05-04 20:33:57,1,1,1,666b3eb373a8cdc4707b98104e34f7f67f818823,README,1,1,2
1108,c1cb5a066d99d4c3aa58f37a5c6c5d1406724805,Merge release branch for 1.9.1,Jon Lund Steffensen,2014-04-20 18:01:20,12,1,2,6f75ec1d8210a9c82c7b6ce1c66c6fc8b2b994f8,NEWS,11,0,11
1109,c1cb5a066d99d4c3aa58f37a5c6c5d1406724805,Merge release branch for 1.9.1,Jon Lund Steffensen,2014-04-20 18:01:20,12,1,2,deae0cfcfa8d53854a69c5a77c89ffb5f883cc1a,configure.ac,1,1,2
1110,565ffc3c5030e2134c8caf655f89a0214018ce95,Update NEWS and configure.ac for 1.9.1 release,Jon Lund Steffensen,2014-04-20 17:44:07,12,1,2,6f75ec1d8210a9c82c7b6ce1c66c6fc8b2b994f8,NEWS,11,0,11
1111,565ffc3c5030e2134c8caf655f89a0214018ce95,Update NEWS and configure.ac for 1.9.1 release,Jon Lund Steffensen,2014-04-20 17:44:07,12,1,2,deae0cfcfa8d53854a69c5a77c89ffb5f883cc1a,configure.ac,1,1,2
1112,39f80743e9ed4e6a3d1027e645d84c5779cb1a8f,Fix line splitting logic.,Maks Verver,2014-04-19 16:03:54,4,3,1,ec0dfe85560e95b1bf8b884c66a84332cb77e68f,src/redshift-gtk/statusicon.py,4,3,7
1113,c65af6e247893b808ccce90efc1193a1cf882d15,Try to use DISPLAY=:0 if not in X,Mattias Andrée,2014-04-11 05:28:14,4,0,1,5c027c70001eacda2acd299ebb363f02598fd024,src/location-geoclue.c,4,0,4
1114,79efce3dfc23606f60a0c6d1cee8551bc81403f1,Do not segfault just because an error has not been given,Mattias Andrée,2014-04-11 05:24:57,14,6,1,d42045738ceaa3f72f24aa0868473aacb7cb6c82,src/location-geoclue.c,14,6,20
1115,dcb3ee456478089a153cf504b80b826504dfcce9,"Fix #66: Do not distribute redshift-gtk, only redshift-gtk.in",Jon Lund Steffensen,2014-04-13 20:18:44,1,1,1,c4ab24f7c61c835ee1ed9e17006a83ddfc5ddb86,src/redshift-gtk/Makefile.am,1,1,2
1116,254b1e2a5704dddb077bde88f7c273f75902ef80,Fix #67: Geoclue should pull in Glib as dependency,Jon Lund Steffensen,2014-04-13 20:10:34,7,2,2,339f0c82502a972529df5e6079a88760765cfc69,configure.ac,3,1,4
